module	contig_name	module_name	module_class	module_category	module_subcategory	module_definition	stepwise_module_completeness	stepwise_module_is_complete	pathwise_module_completeness	pathwise_module_is_complete	proportion_unique_enzymes_present	enzymes_unique_to_module	unique_enzymes_hit_counts	enzyme_hits_in_module	gene_caller_ids_in_module	warnings
M00609	T2_UBT_000000044357	Cysteine biosynthesis, methionine => cysteine	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 K17462 K01243 K07173 K17216 K17217"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K01243	33068	K01243 is present in multiple modules: M00609/M00034
M00034	T2_UBT_000000044357	Methionine salvage pathway	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"K00789 K01611 K00797 ((K01243,K01244) K00899,(K00772,K05810)) K08963 (K16054,K08964 (K09880,K08965 K08966)) K08967 (K00815,K08969,K23977,K00832,K00838)"	0.0	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01243	33068	K01243 is present in multiple modules: M00609/M00034
M00151	T2_UBT_000000019860	Cytochrome bc1 complex respiratory unit	Pathway modules	Energy metabolism	ATP synthesis	"((K00412+K00413,K00410)+K00411),K03886+K03887+K03888,K03890+K03891+K03889"	0.0	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K00413	117328	K00413 is present in multiple modules: M00151/M00152
M00152	T2_UBT_000000019860	Cytochrome bc1 complex	Pathway modules	Energy metabolism	ATP synthesis	"K00411+K00412+K00413+K00414+K00415+K00416+K00417+K00418+K00419+K00420"	0.0	False	0.1	False	NA	No enzymes unique to module	NA	K00413	117328	K00413 is present in multiple modules: M00151/M00152
M00001	T2_UBT_000000042821	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K00873	80516	K00873 is present in multiple modules: M00001/M00002
M00002	T2_UBT_000000042821	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00873	80516	K00873 is present in multiple modules: M00001/M00002
M00917	T2_UBT_000000006627	Phytosterol biosynthesis, squalene 2,3-epoxide => campesterol/sitosterol	Pathway modules	Lipid metabolism	Sterol biosynthesis	"K01853 K00559 K14423 K23558 -- K08246 K05917 K00222 K01824 K08242 K14424 K00227 K00213 K09828"	0.07142857142857142	False	0.07142857142857142	False	1.0	K08242	1	K08242	51810	'--' steps are assumed incomplete
M00415	T2_UBT_000000085379	Fatty acid elongation in endoplasmic reticulum	Pathway modules	Lipid metabolism	Fatty acid metabolism	"(K10247,K10205,K10248,K10249,K10244,K10203,K10250,K15397,K10245,K10246) K10251 K10703 K10258"	0.25	False	0.25	False	1.0	K15397	2	K15397,K15397	116796,116795	None
M00017	T2_UBT_000000038206	Methionine biosynthesis, aspartate => homoserine => methionine	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"(K00928,K12524,K12525) K00133 (K00003,K12524,K12525) (K00651,K00641) K01739 (K01760,K14155) (K00548,K24042,K00549)"	0.14285714285714285	False	0.14285714285714285	False	1.0	K00549	1	K00549	90466	None
M00005	T2_UBT_000000045717	PRPP biosynthesis, ribose 5P => PRPP	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K00948"	1.0	True	1.0	True	1.0	K00948	1	K00948	111984	None
M00120	T2_UBT_000000005360	Coenzyme A biosynthesis, pantothenate => CoA	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00867,K03525,K01947,K09680) ((K01922,K21977) K01598,K13038) (K02318,(K00954,K02201) K00859)"	0.0	False	0.25	False	1.0	K00859	1	K00859	38074	None
M00004	T2_UBT_000000010155	Pentose phosphate pathway (Pentose phosphate cycle)	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K13937,((K00036,K19243) (K01057,K07404))) K00033 K01783 (K01807,K01808) K00615 K00616 (K01810,K06859,K13810,K15916)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K00033	27930	K00033 is present in multiple modules: M00004/M00006
M00006	T2_UBT_000000010155	Pentose phosphate pathway, oxidative phase, glucose 6P => ribulose 5P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K13937,((K00036,K19243) (K01057,K07404))) K00033"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00033	27930	K00033 is present in multiple modules: M00004/M00006
M00632	T2_UBT_000000010155	Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"K01785 K00849 K00965 K01784"	0.25	False	0.25	False	1.0	K01785	1	K01785	27889	None
M00088	T2_UBT_000000010155	Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone	Pathway modules	Lipid metabolism	Lipid metabolism	"K00626 K01641 K01640 K00019 K01574"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01641	27884	K01641 is present in multiple modules: M00088/M00095/M00849
M00089	T2_UBT_000000010155	Triacylglycerol biosynthesis	Pathway modules	Lipid metabolism	Lipid metabolism	"(K00629,K13506,K13507,K00630,K13508) (K00655,K13509,K13523,K19007,K13513,K13517,K13519,K14674,K22831) (K01080,K15728,K18693) (K11155,K11160,K14456,K22848,K22849)"	0.25	False	0.25	False	1.0	K00655	1	K00655	27865	None
M00050	T2_UBT_000000010155	Guanine ribonucleotide biosynthesis, IMP => GDP,GTP	Pathway modules	Nucleotide metabolism	Purine metabolism	"K00088 K01951 K00942 (K00940,K18533)"	0.25	False	0.25	False	1.0	K01951	1	K01951	27948	None
M00051	T2_UBT_000000010155	De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K11540,(K11541 K01465),((K01954,K01955+K01956) (K00609+K00610,K00608) K01465)) (K00226,K00254,K17828) (K13421,K00762 K01591)"	0.6666666666666666	False	0.9166666666666666	True	1.0	K00609,K00762,K01465,K01591,K01955,K01956,K17828	1,1,1,1,1,1,1	K00609,K00762,K01465,K01591,K01955,K01956,K17828	27856,27862,27857,27861,27859,27858,27860	None
M00052	T2_UBT_000000010155	Pyrimidine ribonucleotide biosynthesis, UMP => UDP/UTP,CDP/CTP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K13800,K13809,K09903) (K00940,K18533) K01937"	0.3333333333333333	False	0.3333333333333333	False	1.0	K09903	1	K09903	27870	None
M00021	T2_UBT_000000010155	Cysteine biosynthesis, serine => cysteine	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"(K00640,K23304) (K01738,K13034,K17069)"	0.5	False	0.5	False	1.0	K00640	1	K00640	27972	None
M00017	T2_UBT_000000010155	Methionine biosynthesis, aspartate => homoserine => methionine	Pathway modules	Amino acid metabolism	Cysteine and methionine metabolism	"(K00928,K12524,K12525) K00133 (K00003,K12524,K12525) (K00651,K00641) K01739 (K01760,K14155) (K00548,K24042,K00549)"	0.14285714285714285	False	0.14285714285714285	False	1.0	K01760	1	K01760	27971	None
M00019	T2_UBT_000000010155	Valine/isoleucine biosynthesis, pyruvate => valine / 2-oxobutanoate => isoleucine	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"K01652+(K01653,K11258) K00053 K01687 K00826"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K00826	27835	K00826 is present in multiple modules: M00019/M00570/M00036/M00119
M00570	T2_UBT_000000010155	Isoleucine biosynthesis, threonine => 2-oxobutanoate => isoleucine	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"(K17989,K01754) K01652+(K01653,K11258) K00053 K01687 K00826"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00826	27835	K00826 is present in multiple modules: M00019/M00570/M00036/M00119
M00036	T2_UBT_000000010155	Leucine degradation, leucine => acetoacetate + acetyl-CoA	Pathway modules	Amino acid metabolism	Branched-chain amino acid metabolism	"K00826 ((K00166+K00167,K11381)+K09699+K00382) (K00253,K00249) (K01968+K01969) (K05607,K13766) K01640"	0.16666666666666666	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00826	27835	K00826 is present in multiple modules: M00019/M00570/M00036/M00119
M00023	T2_UBT_000000010155	Tryptophan biosynthesis, chorismate => tryptophan	Pathway modules	Amino acid metabolism	Aromatic amino acid metabolism	"(((K01657+K01658,K13503,K13501,K01656) K00766),K13497) (((K01817,K24017) (K01656,K01609)),K13498,K13501) (K01695+(K01696,K06001),K01694)"	0.6666666666666666	False	0.8	True	1.0	K00766,K01609,K01657,K01658,K01695,K01696	1,1,1,1,1,1	K00766,K01609,K01657,K01658,K01695,K01696	27891,27892,27895,27896,27894,27890	None
M00119	T2_UBT_000000010155	Pantothenate biosynthesis, valine/L-aspartate => pantothenate	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00826 K00606 K00077 K01579 (K01918,K13799)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K00826	27835	K00826 is present in multiple modules: M00019/M00570/M00036/M00119
M00120	T2_UBT_000000010155	Coenzyme A biosynthesis, pantothenate => CoA	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K00867,K03525,K01947,K09680) ((K01922,K21977) K01598,K13038) (K02318,(K00954,K02201) K00859)"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K13038	27849	K13038 is present in multiple modules: M00120/M00914
M00914	T2_UBT_000000010155	Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K00606 K00077 K06982 K09722 K13038 K02201 K09735"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K13038	27849	K13038 is present in multiple modules: M00120/M00914
M00126	T2_UBT_000000010155	Tetrahydrofolate biosynthesis, GTP => THF	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K01495,K09007,K22391) (K01077,K01113,(K08310,K19965)) ((K13939,(K13940,K01633 K00950) K00796),(K01633 K13941)) (K11754,K20457) (K00287,K13998)"	0.6	False	0.7142857142857143	False	1.0	K00796,K00950,K22391	1,1,1	K00796,K00950,K01495,K01633,K11754,K11754,K22391	27902,27898,27899,27897,27843,27900,27917	K01633 is present in multiple modules: M00126/M00840,K11754 is present in multiple modules: M00126/M00841,K01495 is present in multiple modules: M00126/M00841/M00842/M00843
M00840	T2_UBT_000000010155	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K14652 K22100 -- K01633 K13941 K22099 K00287"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01633	27897	'--' steps are assumed incomplete,K01633 is present in multiple modules: M00126/M00840
M00841	T2_UBT_000000010155	Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K01495 K22101 K13941 K11754 K13998"	0.4	False	0.4	False	NA	No enzymes unique to module	NA	K01495,K11754,K11754	27899,27843,27900	K11754 is present in multiple modules: M00126/M00841,K01495 is present in multiple modules: M00126/M00841/M00842/M00843
M00842	T2_UBT_000000010155	Tetrahydrobiopterin biosynthesis, GTP => BH4	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K01495 K01737 K00072"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01495	27899	K01495 is present in multiple modules: M00126/M00841/M00842/M00843
M00843	T2_UBT_000000010155	L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K01495 K01737 K17745"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01495	27899	K01495 is present in multiple modules: M00126/M00841/M00842/M00843
M00116	T2_UBT_000000010155	Menaquinone biosynthesis, chorismate (+ polyprenyl-PP) => menaquinol	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K02552 K02551 K08680 K02549 K01911 K01661 K19222 K02548 K03183"	0.4444444444444444	False	0.4444444444444444	False	NA	No enzymes unique to module	NA	K02549,K02551,K02552,K08680	27914,27912,27911,27913	K02551 is present in multiple modules: M00116/M00932,K02552 is present in multiple modules: M00116/M00932,K08680 is present in multiple modules: M00116/M00932,K02549 is present in multiple modules: M00116/M00932
M00932	T2_UBT_000000010155	Phylloquinone biosynthesis, chorismate (+ phytyl-PP) => phylloquinol	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K02552 K02551 K08680 K02549,K14759) (K01911,K14760) K01661 (K19222,K12073) K23094 K17872 K23095"	0.14285714285714285	False	0.4	False	NA	No enzymes unique to module	NA	K02549,K02551,K02552,K08680	27914,27912,27911,27913	K02551 is present in multiple modules: M00116/M00932,K02552 is present in multiple modules: M00116/M00932,K08680 is present in multiple modules: M00116/M00932,K02549 is present in multiple modules: M00116/M00932
M00095	T2_UBT_000000010155	C5 isoprenoid biosynthesis, mevalonate pathway	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K00626 K01641 K00021 K00869 (K00938,K13273) K01597 K01823"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01641	27884	K01641 is present in multiple modules: M00088/M00095/M00849
M00849	T2_UBT_000000010155	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K00626 K01641 (K00021,K00054) ((K00869 (K17942,(K25517+K09128 K25518+K03186))),(K18689 K18690 K22813)) K06981 K01823"	0.16666666666666666	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01641	27884	K01641 is present in multiple modules: M00088/M00095/M00849
M00793	T2_UBT_000000010155	dTDP-L-rhamnose biosynthesis	Pathway modules	Biosynthesis of terpenoids and polyketides	Polyketide sugar unit biosynthesis	"K00973 K01710 (K01790 K00067,K23987)"	1.0	True	1.0	True	1.0	K00067,K00973,K01710,K01790	1,1,1,1	K00067,K00973,K01710,K01790	27939,27936,27938,27937	None
M00569	T2_UBT_000000010155	Catechol meta-cleavage, catechol => acetyl-CoA / 4-methylcatechol => propanoyl-CoA	Pathway modules	Xenobiotics biodegradation	Aromatics degradation	"(K00446,K07104) ((K10217 K01821 K01617),K10216) (K18364,K02554) (K18365,K01666) (K18366,K04073)"	0.2	False	0.2	False	1.0	K07104	1	K07104	27953	None
M00163	T2_UBT_000000082275	Photosystem I	Pathway modules	Energy metabolism	Photosynthesis	"K02689+K02690+K02691+K02692+K02693+K02694"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K02693	29660	K02693 is present in multiple modules: M00163/M00611
M00611	T2_UBT_000000082275	Oxygenic photosynthesis in plants and cyanobacteria	Signature modules	Module set	Metabolic capacity	"(M00161,M00163) M00165"	0.0	False	0.08333333333333333	False	NA	No enzymes unique to module	NA	K02693	29660	K02693 is present in multiple modules: M00163/M00611
M00097	T2_UBT_000000080746	beta-Carotene biosynthesis, GGAP => beta-carotene	Pathway modules	Biosynthesis of terpenoids and polyketides	Plant terpenoid biosynthesis	"K02291 K02293 K15744 K00514 K09835 K06443"	0.16666666666666666	False	0.16666666666666666	False	1.0	K06443	1	K06443	91446	None
M00001	T2_UBT_000000078105	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01689	89170	K01689 is present in multiple modules: M00001/M00002/M00003/M00346
M00002	T2_UBT_000000078105	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01689	89170	K01689 is present in multiple modules: M00001/M00002/M00003/M00346
M00003	T2_UBT_000000078105	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01596,K01610) K01689 (K01834,K15633,K15634,K15635) K00927 (K00134,K00150) K01803 ((K01623,K01624,K11645) (K03841,K02446,K11532,K01086,K04041),K01622)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01689	89170	K01689 is present in multiple modules: M00001/M00002/M00003/M00346
M00909	T2_UBT_000000078105	UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00845,K25026) (K01810,K13810,K15916) K00820 K03431 K04042"	0.2	False	0.2	False	1.0	K03431	1	K03431	89149	None
M00579	T2_UBT_000000078105	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	Pathway modules	Energy metabolism	Carbon fixation	"(K00625,K13788,K15024) K00925"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00625	89157	K00625 is present in multiple modules: M00579/M00357/M00617/M00618
M00357	T2_UBT_000000078105	Methanogenesis, acetate => methane	Pathway modules	Energy metabolism	Methane metabolism	"((K00925 K00625),K01895) (K00193+K00197+K00194) (K00577+K00578+K00579+K00580+K00581-K00582-K00583+K00584) (K00399+K00401+K00402) (K22480+K22481+K22482,K03388+K03389+K03390,K08264+K08265,K03388+K03389+K03390+K14127+(K14126+K14128,K22516+K00125))"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00625	89157	K00625 is present in multiple modules: M00579/M00357/M00617/M00618
M00346	T2_UBT_000000078105	Formaldehyde assimilation, serine pathway	Pathway modules	Energy metabolism	Methane metabolism	"K00600 K00830 K00018 K11529 K01689 K01595 K00024 K08692+K14067 K08691"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01689	89170	K01689 is present in multiple modules: M00001/M00002/M00003/M00346
M00051	T2_UBT_000000078105	De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K11540,(K11541 K01465),((K01954,K01955+K01956) (K00609+K00610,K00608) K01465)) (K00226,K00254,K17828) (K13421,K00762 K01591)"	0.6666666666666666	False	0.9166666666666666	True	1.0	K00609,K00762,K01465,K01591,K01955,K01956,K17828	1,1,1,1,1,1,1	K00609,K00762,K01465,K01591,K01955,K01956,K17828	89143,89137,89142,89138,89140,89141,89139	None
M00617	T2_UBT_000000078105	Methanogen	Signature modules	Module set	Metabolic capacity	"M00567,M00357,M00356,M00563"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00625	89157	K00625 is present in multiple modules: M00579/M00357/M00617/M00618
M00618	T2_UBT_000000078105	Acetogen	Signature modules	Module set	Metabolic capacity	"M00377 M00579"	0.0	False	0.25	False	NA	No enzymes unique to module	NA	K00625	89157	K00625 is present in multiple modules: M00579/M00357/M00617/M00618
M00001	T2_UBT_000000003960	Glycolysis (Embden-Meyerhof pathway), glucose => pyruvate	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K00844,K12407,K00845,K25026,K00886,K08074,K00918) (K01810,K06859,K13810,K15916) (K00850,K16370,K21071,K00918) (K01623,K01624,K11645,K16305,K16306) K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01689	117012	K01689 is present in multiple modules: M00001/M00002/M00003/M00346
M00002	T2_UBT_000000003960	Glycolysis, core module involving three-carbon compounds	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"K01803 ((K00134,K00150) K00927,K11389) (K01834,K15633,K15634,K15635) K01689 (K00873,K12406)"	0.2	False	0.2	False	NA	No enzymes unique to module	NA	K01689	117012	K01689 is present in multiple modules: M00001/M00002/M00003/M00346
M00003	T2_UBT_000000003960	Gluconeogenesis, oxaloacetate => fructose-6P	Pathway modules	Carbohydrate metabolism	Central carbohydrate metabolism	"(K01596,K01610) K01689 (K01834,K15633,K15634,K15635) K00927 (K00134,K00150) K01803 ((K01623,K01624,K11645) (K03841,K02446,K11532,K01086,K04041),K01622)"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01689	117012	K01689 is present in multiple modules: M00001/M00002/M00003/M00346
M00909	T2_UBT_000000003960	UDP-N-acetyl-D-glucosamine biosynthesis, prokaryotes, glucose => UDP-GlcNAc	Pathway modules	Carbohydrate metabolism	Other carbohydrate metabolism	"(K00845,K25026) (K01810,K13810,K15916) K00820 K03431 K04042"	0.2	False	0.2	False	1.0	K03431	1	K03431	116989	None
M00579	T2_UBT_000000003960	Phosphate acetyltransferase-acetate kinase pathway, acetyl-CoA => acetate	Pathway modules	Energy metabolism	Carbon fixation	"(K00625,K13788,K15024) K00925"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K00625	116997	K00625 is present in multiple modules: M00579/M00357/M00617/M00618
M00357	T2_UBT_000000003960	Methanogenesis, acetate => methane	Pathway modules	Energy metabolism	Methane metabolism	"((K00925 K00625),K01895) (K00193+K00197+K00194) (K00577+K00578+K00579+K00580+K00581-K00582-K00583+K00584) (K00399+K00401+K00402) (K22480+K22481+K22482,K03388+K03389+K03390,K08264+K08265,K03388+K03389+K03390+K14127+(K14126+K14128,K22516+K00125))"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00625	116997	K00625 is present in multiple modules: M00579/M00357/M00617/M00618
M00346	T2_UBT_000000003960	Formaldehyde assimilation, serine pathway	Pathway modules	Energy metabolism	Methane metabolism	"K00600 K00830 K00018 K11529 K01689 K01595 K00024 K08692+K14067 K08691"	0.1111111111111111	False	0.1111111111111111	False	NA	No enzymes unique to module	NA	K01689	117012	K01689 is present in multiple modules: M00001/M00002/M00003/M00346
M00051	T2_UBT_000000003960	De novo pyrimidine biosynthesis, glutamine (+ PRPP) => UMP	Pathway modules	Nucleotide metabolism	Pyrimidine metabolism	"(K11540,(K11541 K01465),((K01954,K01955+K01956) (K00609+K00610,K00608) K01465)) (K00226,K00254,K17828) (K13421,K00762 K01591)"	0.6666666666666666	False	0.9166666666666666	True	1.0	K00609,K00762,K01465,K01591,K01955,K01956,K17828	1,1,1,1,1,1,1	K00609,K00762,K01465,K01591,K01955,K01956,K17828	116984,116978,116983,116979,116981,116982,116980	None
M00617	T2_UBT_000000003960	Methanogen	Signature modules	Module set	Metabolic capacity	"M00567,M00357,M00356,M00563"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K00625	116997	K00625 is present in multiple modules: M00579/M00357/M00617/M00618
M00618	T2_UBT_000000003960	Acetogen	Signature modules	Module set	Metabolic capacity	"M00377 M00579"	0.0	False	0.25	False	NA	No enzymes unique to module	NA	K00625	116997	K00625 is present in multiple modules: M00579/M00357/M00617/M00618
M00095	T2_UBT_000000048833	C5 isoprenoid biosynthesis, mevalonate pathway	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K00626 K01641 K00021 K00869 (K00938,K13273) K01597 K01823"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01823	104378	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367
M00849	T2_UBT_000000048833	C5 isoprenoid biosynthesis, mevalonate pathway, archaea	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K00626 K01641 (K00021,K00054) ((K00869 (K17942,(K25517+K09128 K25518+K03186))),(K18689 K18690 K22813)) K06981 K01823"	0.16666666666666666	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01823	104378	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367
M00096	T2_UBT_000000048833	C5 isoprenoid biosynthesis, non-mevalonate pathway	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01662 K00099 (K00991,K12506) K00919 (K01770,K12506) K03526 K03527 K01823"	0.125	False	0.125	False	NA	No enzymes unique to module	NA	K01823	104378	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367
M00364	T2_UBT_000000048833	C10-C20 isoprenoid biosynthesis, bacteria	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01823 (K00795,K13789,K13787)"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K01823	104378	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367
M00365	T2_UBT_000000048833	C10-C20 isoprenoid biosynthesis, archaea	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01823 K13787"	0.5	False	0.5	False	NA	No enzymes unique to module	NA	K01823	104378	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367
M00366	T2_UBT_000000048833	C10-C20 isoprenoid biosynthesis, plants	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01823 K14066 K00787 K13789"	0.25	False	0.25	False	NA	No enzymes unique to module	NA	K01823	104378	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367
M00367	T2_UBT_000000048833	C10-C20 isoprenoid biosynthesis, non-plant eukaryotes	Pathway modules	Biosynthesis of terpenoids and polyketides	Terpenoid backbone biosynthesis	"K01823 K00787 K00804"	0.3333333333333333	False	0.3333333333333333	False	NA	No enzymes unique to module	NA	K01823	104378	K01823 is present in multiple modules: M00095/M00849/M00096/M00364/M00365/M00366/M00367
M00372	T2_UBT_000000070011	Abscisic acid biosynthesis, beta-carotene => abscisic acid	Pathway modules	Biosynthesis of terpenoids and polyketides	Plant terpenoid biosynthesis	"(K15746,K15747) K09838 -K14594 K09840 K09841 K09842"	0.2	False	0.2	False	1.0	K15746	1	K15746	100747	None
M00126	T2_UBT_000000089345	Tetrahydrofolate biosynthesis, GTP => THF	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"(K01495,K09007,K22391) (K01077,K01113,(K08310,K19965)) ((K13939,(K13940,K01633 K00950) K00796),(K01633 K13941)) (K11754,K20457) (K00287,K13998)"	0.0	False	0.16666666666666666	False	NA	No enzymes unique to module	NA	K01633,K01633	9600,9601	K01633 is present in multiple modules: M00126/M00840
M00840	T2_UBT_000000089345	Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF	Pathway modules	Metabolism of cofactors and vitamins	Cofactor and vitamin metabolism	"K14652 K22100 -- K01633 K13941 K22099 K00287"	0.14285714285714285	False	0.14285714285714285	False	NA	No enzymes unique to module	NA	K01633,K01633	9600,9601	'--' steps are assumed incomplete,K01633 is present in multiple modules: M00126/M00840
